wl nw Kw GSV1 GSV2 GSV3
1935 1.31 129 0.04305 0.925005 0.579615
1936 1.31 128 0.040686 0.925454 0.576312
1937 1.31 128 0.038322 0.925903 0.573009
1938 1.31 127 0.035958 0.926352 0.569706
1939 1.31 126 0.033594 0.926801 0.566403
1940 1.31 126 0.03123 0.92725 0.5631
1941 1.31 125 0.02869 0.927753 0.560289
1942 1.31 124 0.02615 0.928256 0.557478
1943 1.31 123 0.02361 0.928759 0.554667
1944 1.31 122 0.02107 0.929262 0.551856
1945 1.31 122 0.01853 0.929765 0.549045
1946 1.31 121 0.01599 0.930268 0.546234
1947 1.31 120 0.01345 0.930771 0.543423
1948 1.31 119 0.01091 0.931274 0.540612
1949 1.31 118 0.00837 0.931777 0.537801
1950 1.31 117 0.00583 0.93228 0.53499
1951 1.31 116 0.003199 0.932817 0.531971
1952 1.31 115 0.000568 0.933354 0.528952
1953 1.31 114 -0.002063 0.933891 0.525933
1954 1.31 113 -0.004694 0.934428 0.522914
1955 1.31 112 -0.007325 0.934965 0.519895
1956 1.31 111 -0.009956 0.935502 0.516876
1957 1.31 110 -0.012587 0.936039 0.513857
1958 1.31 109 -0.015218 0.936576 0.510838
1959 1.31 108 -0.017849 0.937113 0.507819
1960 1.31 107 -0.02048 0.93765 0.5048
1961 1.31 106 -0.023353 0.938176 0.501757
1962 1.31 104 -0.026226 0.938702 0.498714
1963 1.31 104 -0.029099 0.939228 0.495671
1964 1.31 102 -0.031972 0.939754 0.492628
1965 1.31 101 -0.034845 0.94028 0.489585
1966 1.31 101 -0.037718 0.940806 0.486542
1967 1.31 99.3 -0.040591 0.941332 0.483499
1968 1.31 98.3 -0.043464 0.941858 0.480456
1969 1.31 97.1 -0.046337 0.942384 0.477413
1970 1.31 96.3 -0.04921 0.94291 0.47437
1971 1.31 94.9 -0.05224 0.943443 0.47101
1972 1.31 94.1 -0.05527 0.943976 0.46765
1973 1.31 93.4 -0.0583 0.944509 0.46429
1974 1.31 92.1 -0.06133 0.945042 0.46093
1975 1.31 91.2 -0.06436 0.945575 0.45757
1976 1.31 90.1 -0.06739 0.946108 0.45421
1977 1.31 89.3 -0.07042 0.946641 0.45085
1978 1.31 88 -0.07345 0.947174 0.44749
1979 1.31 87.3 -0.07648 0.947707 0.44413
1980 1.31 86.1 -0.07951 0.94824 0.44077
1981 1.31 85.3 -0.082633 0.948777 0.437025
1982 1.31 84.6 -0.085756 0.949314 0.43328
1983 1.31 83.4 -0.088879 0.949851 0.429535
1984 1.31 82.6 -0.092002 0.950388 0.42579
1985 1.31 81.5 -0.095125 0.950925 0.422045
1986 1.31 80.8 -0.098248 0.951462 0.4183
1987 1.31 79.7 -0.101371 0.951999 0.414555
1988 1.31 79 -0.104494 0.952536 0.41081
1989 1.31 78 -0.107617 0.953073 0.407065
1990 1.31 77.2 -0.11074 0.95361 0.40332
1991 1.31 76.3 -0.113735 0.954127 0.399185
1992 1.31 75.6 -0.11673 0.954644 0.39505
1993 1.31 74.6 -0.119725 0.955161 0.390915
1994 1.31 73.9 -0.12272 0.955678 0.38678
1995 1.31 73 -0.125715 0.956195 0.382645
1996 1.31 72.3 -0.12871 0.956712 0.37851
1997 1.31 71.4 -0.131705 0.957229 0.374375
1998 1.31 70.8 -0.1347 0.957746 0.37024
1999 1.31 69.9 -0.137695 0.958263 0.366105
2000 1.31 69.2 -0.14069 0.95878 0.36197
2001 1.31 68.7 -0.143452 0.95924 0.357945
2002 1.31 67.8 -0.146214 0.9597 0.35392
2003 1.31 66.9 -0.148976 0.96016 0.349895
2004 1.31 66.3 -0.151738 0.96062 0.34587
2005 1.31 65.5 -0.1545 0.96108 0.341845
2006 1.31 64.9 -0.157262 0.96154 0.33782
2007 1.31 64.1 -0.160024 0.962 0.333795
2008 1.31 63.6 -0.162786 0.96246 0.32977
2009 1.31 62.8 -0.165548 0.96292 0.325745
2010 1.31 62.3 -0.16831 0.96338 0.32172
2011 1.31 61.6 -0.170797 0.963757 0.318073
2012 1.31 61.1 -0.173284 0.964134 0.314426
2013 1.31 60.3 -0.175771 0.964511 0.310779
2014 1.31 59.8 -0.178258 0.964888 0.307132
2015 1.31 59.1 -0.180745 0.965265 0.303485
2016 1.31 58.6 -0.183232 0.965642 0.299838
2017 1.31 57.9 -0.185719 0.966019 0.296191
2018 1.31 57.5 -0.188206 0.966396 0.292544
2019 1.31 56.8 -0.190693 0.966773 0.288897
2020 1.31 56.3 -0.19318 0.96715 0.28525
2021 1.31 55.7 -0.195298 0.967443 0.282004
2022 1.31 55 -0.197416 0.967736 0.278758
2023 1.31 54.6 -0.199534 0.968029 0.275512
2024 1.31 54 -0.201652 0.968322 0.272266
2025 1.31 53.6 -0.20377 0.968615 0.26902
2026 1.31 52.9 -0.205888 0.968908 0.265774
2027 1.31 52.6 -0.208006 0.969201 0.262528
2028 1.31 52 -0.210124 0.969494 0.259282
2029 1.31 51.4 -0.212242 0.969787 0.256036
2030 1.31 51 -0.21436 0.97008 0.25279
2031 1.31 50.5 -0.216082 0.970289 0.250048
2032 1.31 50.1 -0.217804 0.970498 0.247306
2033 1.31 49.5 -0.219526 0.970707 0.244564
2034 1.31 49.2 -0.221248 0.970916 0.241822
2035 1.31 48.6 -0.22297 0.971125 0.23908
2036 1.31 48.1 -0.224692 0.971334 0.236338
2037 1.31 47.7 -0.226414 0.971543 0.233596
2038 1.31 47.2 -0.228136 0.971752 0.230854
2039 1.31 46.9 -0.229858 0.971961 0.228112
2040 1.31 46.4 -0.23158 0.97217 0.22537
2041 1.31 45.8 -0.232962 0.97233 0.223283
2042 1.31 45.5 -0.234344 0.97249 0.221196
2043 1.3 45 -0.235726 0.97265 0.219109
2044 1.3 44.7 -0.237108 0.97281 0.217022
2045 1.3 44.3 -0.23849 0.97297 0.214935
2046 1.3 43.8 -0.239872 0.97313 0.212848
2047 1.3 43.5 -0.241254 0.97329 0.210761
2048 1.3 43 -0.242636 0.97345 0.208674
2049 1.3 42.7 -0.244018 0.97361 0.206587
2050 1.3 42.3 -0.2454 0.97377 0.2045
2051 1.3 41.9 -0.246541 0.973913 0.203132
2052 1.3 41.6 -0.247682 0.974056 0.201764
2053 1.3 41.2 -0.248823 0.974199 0.200396
2054 1.3 40.7 -0.249964 0.974342 0.199028
2055 1.3 40.5 -0.251105 0.974485 0.19766
2056 1.3 40 -0.252246 0.974628 0.196292
2057 1.3 39.8 -0.253387 0.974771 0.194924
2058 1.3 39.3 -0.254528 0.974914 0.193556
2059 1.3 38.9 -0.255669 0.975057 0.192188
2060 1.3 38.7 -0.25681 0.9752 0.19082
2061 1.3 38.3 -0.257687 0.975334 0.190178
2062 1.3 37.9 -0.258564 0.975468 0.189536
2063 1.3 37.6 -0.259441 0.975602 0.188894
2064 1.3 37.3 -0.260318 0.975736 0.188252
2065 1.3 36.9 -0.261195 0.97587 0.18761
2066 1.3 36.6 -0.262072 0.976004 0.186968
2067 1.3 36.3 -0.262949 0.976138 0.186326
2068 1.3 35.9 -0.263826 0.976272 0.185684
2069 1.3 35.7 -0.264703 0.976406 0.185042
2070 1.3 35.4 -0.26558 0.97654 0.1844
2071 1.3 35 -0.266273 0.976648 0.184164
2072 1.3 34.8 -0.266966 0.976756 0.183928
2073 1.3 34.5 -0.267659 0.976864 0.183692
2074 1.3 34.1 -0.268352 0.976972 0.183456
2075 1.3 33.9 -0.269045 0.97708 0.18322
2076 1.3 33.6 -0.269738 0.977188 0.182984
2077 1.3 33.3 -0.270431 0.977296 0.182748
2078 1.3 33.1 -0.271124 0.977404 0.182512
2079 1.3 32.8 -0.271817 0.977512 0.182276
2080 1.3 32.5 -0.27251 0.97762 0.18204
2081 1.3 32.3 -0.273167 0.977685 0.181919
2082 1.3 32 -0.273824 0.97775 0.181798
2083 1.3 31.7 -0.274481 0.977815 0.181677
2084 1.3 31.5 -0.275138 0.97788 0.181556
2085 1.3 31.3 -0.275795 0.977945 0.181435
2086 1.3 31 -0.276452 0.97801 0.181314
2087 1.3 30.7 -0.277109 0.978075 0.181193
2088 1.3 30.5 -0.277766 0.97814 0.181072
2089 1.3 30.3 -0.278423 0.978205 0.180951
2090 1.3 30 -0.27908 0.97827 0.18083
2091 1.3 29.8 -0.279755 0.978302 0.180763
2092 1.3 29.6 -0.28043 0.978334 0.180696
2093 1.3 29.3 -0.281105 0.978366 0.180629
2094 1.3 29.1 -0.28178 0.978398 0.180562
2095 1.3 28.9 -0.282455 0.97843 0.180495
2096 1.3 28.7 -0.28313 0.978462 0.180428
2097 1.3 28.4 -0.283805 0.978494 0.180361
2098 1.3 28.2 -0.28448 0.978526 0.180294
2099 1.3 28 -0.285155 0.978558 0.180227
2100 1.3 27.8 -0.28583 0.97859 0.18016
2101 1.3 27.5 -0.286187 0.978607 0.181197
2102 1.3 27.4 -0.286544 0.978624 0.182234
2103 1.3 27.1 -0.286901 0.978641 0.183271
2104 1.3 26.9 -0.287258 0.978658 0.184308
2105 1.3 26.7 -0.287615 0.978675 0.185345
2106 1.3 26.6 -0.287972 0.978692 0.186382
2107 1.3 26.4 -0.288329 0.978709 0.187419
2108 1.3 26.2 -0.288686 0.978726 0.188456
2109 1.3 26 -0.289043 0.978743 0.189493
2110 1.3 25.8 -0.2894 0.97876 0.19053
2111 1.3 25.7 -0.290206 0.978833 0.190565
2112 1.3 25.5 -0.291012 0.978906 0.1906
2113 1.3 25.3 -0.291818 0.978979 0.190635
2114 1.3 25.2 -0.292624 0.979052 0.19067
2115 1.3 25 -0.29343 0.979125 0.190705
2116 1.3 24.9 -0.294236 0.979198 0.19074
2117 1.3 24.7 -0.295042 0.979271 0.190775
2118 1.3 24.6 -0.295848 0.979344 0.19081
2119 1.3 24.4 -0.296654 0.979417 0.190845
2120 1.3 24.2 -0.29746 0.97949 0.19088
2121 1.3 24 -0.297384 0.979525 0.192394
2122 1.3 23.9 -0.297308 0.97956 0.193908
2123 1.3 23.7 -0.297232 0.979595 0.195422
2124 1.3 23.6 -0.297156 0.97963 0.196936
2125 1.3 23.4 -0.29708 0.979665 0.19845
2126 1.3 23.3 -0.297004 0.9797 0.199964
2127 1.3 23.2 -0.296928 0.979735 0.201478
2128 1.3 23 -0.296852 0.97977 0.202992
2129 1.3 22.9 -0.296776 0.979805 0.204506
2130 1.3 22.8 -0.2967 0.97984 0.20602
2131 1.3 22.6 -0.29415 0.979685 0.212338
2132 1.3 22.5 -0.2916 0.97953 0.218656
2133 1.3 22.4 -0.28905 0.979375 0.224974
2134 1.3 22.3 -0.2865 0.97922 0.231292
2135 1.3 22.1 -0.28395 0.979065 0.23761
2136 1.3 22 -0.2814 0.97891 0.243928
2137 1.3 21.9 -0.27885 0.978755 0.250246
2138 1.3 21.8 -0.2763 0.9786 0.256564
2139 1.3 21.7 -0.27375 0.978445 0.262882
2140 1.3 21.6 -0.2712 0.97829 0.2692
2141 1.3 21.5 -0.265638 0.9779 0.281411
2142 1.3 21.4 -0.260076 0.97751 0.293622
2143 1.3 21.3 -0.254514 0.97712 0.305833
2144 1.3 21.2 -0.248952 0.97673 0.318044
2145 1.3 21.1 -0.24339 0.97634 0.330255
2146 1.3 21 -0.237828 0.97595 0.342466
2147 1.3 20.9 -0.232266 0.97556 0.354677
2148 1.3 20.9 -0.226704 0.97517 0.366888
2149 1.3 20.8 -0.221142 0.97478 0.379099
2150 1.3 20.7 -0.21558 0.97439 0.39131
2151 1.3 20.6 -0.209745 0.973943 0.402877
2152 1.3 20.5 -0.20391 0.973496 0.414444
2153 1.3 20.4 -0.198075 0.973049 0.426011
2154 1.3 20.3 -0.19224 0.972602 0.437578
2155 1.3 20.3 -0.186405 0.972155 0.449145
2156 1.3 20.2 -0.18057 0.971708 0.460712
2157 1.3 20.1 -0.174735 0.971261 0.472279
2158 1.3 20 -0.1689 0.970814 0.483846
2159 1.3 20 -0.163065 0.970367 0.495413
2160 1.3 19.9 -0.15723 0.96992 0.50698
2161 1.3 19.8 -0.153291 0.969512 0.513742
2162 1.3 19.8 -0.149352 0.969104 0.520504
2163 1.3 19.7 -0.145413 0.968696 0.527266
2164 1.3 19.6 -0.141474 0.968288 0.534028
2165 1.3 19.6 -0.137535 0.96788 0.54079
2166 1.3 19.5 -0.133596 0.967472 0.547552
2167 1.3 19.5 -0.129657 0.967064 0.554314
2168 1.3 19.4 -0.125718 0.966656 0.561076
2169 1.3 19.4 -0.121779 0.966248 0.567838
2170 1.3 19.3 -0.11784 0.96584 0.5746
2171 1.3 19.3 -0.114908 0.965419 0.579799
2172 1.3 19.2 -0.111976 0.964998 0.584998
2173 1.3 19.2 -0.109044 0.964577 0.590197
2174 1.3 19.1 -0.106112 0.964156 0.595396
2175 1.3 19.1 -0.10318 0.963735 0.600595
2176 1.3 19 -0.100248 0.963314 0.605794
2177 1.3 19 -0.097316 0.962893 0.610993
2178 1.3 19 -0.094384 0.962472 0.616192
2179 1.3 18.9 -0.091452 0.962051 0.621391
2180 1.3 18.8 -0.08852 0.96163 0.62659
2181 1.3 18.8 -0.085727 0.961067 0.632752
2182 1.3 18.7 -0.082934 0.960504 0.638914
2183 1.3 18.7 -0.080141 0.959941 0.645076
2184 1.3 18.7 -0.077348 0.959378 0.651238
2185 1.3 18.6 -0.074555 0.958815 0.6574
2186 1.3 18.6 -0.071762 0.958252 0.663562
2187 1.3 18.5 -0.068969 0.957689 0.669724
2188 1.3 18.5 -0.066176 0.957126 0.675886
2189 1.3 18.5 -0.063383 0.956563 0.682048
2190 1.3 18.4 -0.06059 0.956 0.68821
2191 1.3 18.4 -0.055344 0.955303 0.69979
2192 1.3 18.4 -0.050098 0.954606 0.71137
2193 1.3 18.4 -0.044852 0.953909 0.72295
2194 1.3 18.4 -0.039606 0.953212 0.73453
2195 1.3 18.4 -0.03436 0.952515 0.74611
2196 1.3 18.4 -0.029114 0.951818 0.75769
2197 1.3 18.4 -0.023868 0.951121 0.76927
2198 1.3 18.4 -0.018622 0.950424 0.78085
2199 1.3 18.4 -0.013376 0.949727 0.79243
2200 1.3 18.3 -0.00813 0.94903 0.80401
2201 1.3 18.3 -0.007913 0.948778 0.806743
2202 1.3 18.3 -0.007696 0.948526 0.809476
2203 1.3 18.3 -0.007479 0.948274 0.812209
2204 1.3 18.3 -0.007262 0.948022 0.814942
2205 1.3 18.3 -0.007045 0.94777 0.817675
2206 1.3 18.3 -0.006828 0.947518 0.820408
2207 1.3 18.3 -0.006611 0.947266 0.823141
2208 1.3 18.3 -0.006394 0.947014 0.825874
2209 1.3 18.3 -0.006177 0.946762 0.828607
2210 1.3 18.3 -0.00596 0.94651 0.83134
2211 1.3 18.3 -0.015765 0.947542 0.810605
2212 1.3 18.3 -0.02557 0.948574 0.78987
2213 1.3 18.3 -0.035375 0.949606 0.769135
2214 1.3 18.3 -0.04518 0.950638 0.7484
2215 1.3 18.3 -0.054985 0.95167 0.727665
2216 1.29 18.3 -0.06479 0.952702 0.70693
2217 1.29 18.4 -0.074595 0.953734 0.686195
2218 1.29 18.4 -0.0844 0.954766 0.66546
2219 1.29 18.4 -0.094205 0.955798 0.644725
2220 1.29 18.4 -0.10401 0.95683 0.62399
2221 1.29 18.4 -0.106914 0.957295 0.616417
2222 1.29 18.4 -0.109818 0.95776 0.608844
2223 1.29 18.4 -0.112722 0.958225 0.601271
2224 1.29 18.4 -0.115626 0.95869 0.593698
2225 1.29 18.4 -0.11853 0.959155 0.586125
2226 1.29 18.5 -0.121434 0.95962 0.578552
2227 1.29 18.5 -0.124338 0.960085 0.570979
2228 1.29 18.5 -0.127242 0.96055 0.563406
2229 1.29 18.5 -0.130146 0.961015 0.555833
2230 1.29 18.6 -0.13305 0.96148 0.54826
2231 1.29 18.6 -0.132671 0.96151 0.547565
2232 1.29 18.6 -0.132292 0.96154 0.54687
2233 1.29 18.6 -0.131913 0.96157 0.546175
2234 1.29 18.7 -0.131534 0.9616 0.54548
2235 1.29 18.7 -0.131155 0.96163 0.544785
2236 1.29 18.7 -0.130776 0.96166 0.54409
2237 1.29 18.8 -0.130397 0.96169 0.543395
2238 1.29 18.8 -0.130018 0.96172 0.5427
2239 1.29 18.8 -0.129639 0.96175 0.542005
2240 1.29 18.9 -0.12926 0.96178 0.54131
2241 1.29 18.9 -0.129014 0.961706 0.539857
2242 1.29 19 -0.128768 0.961632 0.538404
2243 1.29 19 -0.128522 0.961558 0.536951
2244 1.29 19.1 -0.128276 0.961484 0.535498
2245 1.29 19.1 -0.12803 0.96141 0.534045
2246 1.29 19.2 -0.127784 0.961336 0.532592
2247 1.29 19.2 -0.127538 0.961262 0.531139
2248 1.29 19.3 -0.127292 0.961188 0.529686
2249 1.29 19.3 -0.127046 0.961114 0.528233
2250 1.29 19.4 -0.1268 0.96104 0.52678
2251 1.29 19.5 -0.126125 0.960969 0.526314
2252 1.29 19.5 -0.12545 0.960898 0.525848
2253 1.29 19.6 -0.124775 0.960827 0.525382
2254 1.29 19.7 -0.1241 0.960756 0.524916
2255 1.29 19.7 -0.123425 0.960685 0.52445
2256 1.29 19.8 -0.12275 0.960614 0.523984
2257 1.29 19.9 -0.122075 0.960543 0.523518
2258 1.29 19.9 -0.1214 0.960472 0.523052
2259 1.29 20 -0.120725 0.960401 0.522586
2260 1.29 20 -0.12005 0.96033 0.52212
2261 1.29 20.1 -0.118904 0.960247 0.523113
2262 1.29 20.2 -0.117758 0.960164 0.524106
2263 1.29 20.3 -0.116612 0.960081 0.525099
2264 1.29 20.4 -0.115466 0.959998 0.526092
2265 1.29 20.5 -0.11432 0.959915 0.527085
2266 1.29 20.5 -0.113174 0.959832 0.528078
2267 1.29 20.6 -0.112028 0.959749 0.529071
2268 1.29 20.7 -0.110882 0.959666 0.530064
2269 1.29 20.8 -0.109736 0.959583 0.531057
2270 1.29 20.9 -0.10859 0.9595 0.53205
2271 1.29 20.9 -0.107445 0.959298 0.533652
2272 1.29 21 -0.1063 0.959096 0.535254
2273 1.29 21.1 -0.105155 0.958894 0.536856
2274 1.29 21.3 -0.10401 0.958692 0.538458
2275 1.29 21.4 -0.102865 0.95849 0.54006
2276 1.29 21.5 -0.10172 0.958288 0.541662
2277 1.29 21.5 -0.100575 0.958086 0.543264
2278 1.29 21.6 -0.09943 0.957884 0.544866
2279 1.29 21.7 -0.098285 0.957682 0.546468
2280 1.29 21.8 -0.09714 0.95748 0.54807
2281 1.29 21.9 -0.09578 0.957172 0.550423
2282 1.29 22 -0.09442 0.956864 0.552776
2283 1.29 22.1 -0.09306 0.956556 0.555129
2284 1.29 22.2 -0.0917 0.956248 0.557482
2285 1.29 22.3 -0.09034 0.95594 0.559835
2286 1.29 22.5 -0.08898 0.955632 0.562188
2287 1.29 22.6 -0.08762 0.955324 0.564541
2288 1.29 22.8 -0.08626 0.955016 0.566894
2289 1.29 22.9 -0.0849 0.954708 0.569247
2290 1.29 23 -0.08354 0.9544 0.5716
2291 1.29 23.1 -0.081963 0.95404 0.574186
2292 1.29 23.3 -0.080386 0.95368 0.576772
2293 1.29 23.4 -0.078809 0.95332 0.579358
2294 1.29 23.5 -0.077232 0.95296 0.581944
2295 1.29 23.6 -0.075655 0.9526 0.58453
2296 1.29 23.8 -0.074078 0.95224 0.587116
2297 1.29 23.9 -0.072501 0.95188 0.589702
2298 1.29 24.1 -0.070924 0.95152 0.592288
2299 1.29 24.2 -0.069347 0.95116 0.594874
2300 1.29 24.3 -0.06777 0.9508 0.59746
2301 1.29 24.4 -0.06608 0.950432 0.600783
2302 1.29 24.6 -0.06439 0.950064 0.604106
2303 1.29 24.7 -0.0627 0.949696 0.607429
2304 1.29 24.9 -0.06101 0.949328 0.610752
2305 1.29 25 -0.05932 0.94896 0.614075
2306 1.29 25.2 -0.05763 0.948592 0.617398
2307 1.29 25.3 -0.05594 0.948224 0.620721
2308 1.29 25.5 -0.05425 0.947856 0.624044
2309 1.29 25.6 -0.05256 0.947488 0.627367
2310 1.29 25.8 -0.05087 0.94712 0.63069
2311 1.29 25.9 -0.050413 0.946889 0.634028
2312 1.29 26.1 -0.049956 0.946658 0.637366
2313 1.29 26.2 -0.049499 0.946427 0.640704
2314 1.29 26.5 -0.049042 0.946196 0.644042
2315 1.29 26.6 -0.048585 0.945965 0.64738
2316 1.29 26.8 -0.048128 0.945734 0.650718
2317 1.29 27 -0.047671 0.945503 0.654056
2318 1.29 27.1 -0.047214 0.945272 0.657394
2319 1.29 27.3 -0.046757 0.945041 0.660732
2320 1.29 27.4 -0.0463 0.94481 0.66407
2321 1.29 27.6 -0.046241 0.944518 0.666221
2322 1.29 27.9 -0.046182 0.944226 0.668372
2323 1.29 28 -0.046123 0.943934 0.670523
2324 1.29 28.2 -0.046064 0.943642 0.672674
2325 1.29 28.4 -0.046005 0.94335 0.674825
2326 1.29 28.6 -0.045946 0.943058 0.676976
2327 1.28 28.7 -0.045887 0.942766 0.679127
2328 1.28 29 -0.045828 0.942474 0.681278
2329 1.28 29.2 -0.045769 0.942182 0.683429
2330 1.28 29.3 -0.04571 0.94189 0.68558
2331 1.28 29.5 -0.044919 0.941499 0.687942
2332 1.28 29.7 -0.044128 0.941108 0.690304
2333 1.28 29.9 -0.043337 0.940717 0.692666
2334 1.28 30 -0.042546 0.940326 0.695028
2335 1.28 30.4 -0.041755 0.939935 0.69739
2336 1.28 30.5 -0.040964 0.939544 0.699752
2337 1.28 30.7 -0.040173 0.939153 0.702114
2338 1.28 30.9 -0.039382 0.938762 0.704476
2339 1.28 31.1 -0.038591 0.938371 0.706838
2340 1.28 31.5 -0.0378 0.93798 0.7092
2341 1.28 31.6 -0.035702 0.937606 0.713187
2342 1.28 31.8 -0.033604 0.937232 0.717174
2343 1.28 32 -0.031506 0.936858 0.721161
2344 1.28 32.2 -0.029408 0.936484 0.725148
2345 1.28 32.4 -0.02731 0.93611 0.729135
2346 1.28 32.7 -0.025212 0.935736 0.733122
2347 1.28 32.9 -0.023114 0.935362 0.737109
2348 1.28 33.1 -0.021016 0.934988 0.741096
2349 1.28 33.3 -0.018918 0.934614 0.745083
2350 1.28 33.5 -0.01682 0.93424 0.74907
2351 1.28 33.9 -0.015705 0.934164 0.75182
2352 1.28 34 -0.01459 0.934088 0.75457
2353 1.28 34.3 -0.013475 0.934012 0.75732
2354 1.28 34.5 -0.01236 0.933936 0.76007
2355 1.28 34.7 -0.011245 0.93386 0.76282
2356 1.28 34.9 -0.01013 0.933784 0.76557
2357 1.28 35.3 -0.009015 0.933708 0.76832
2358 1.28 35.5 -0.0079 0.933632 0.77107
2359 1.28 35.7 -0.006785 0.933556 0.77382
2360 1.28 35.9 -0.00567 0.93348 0.77657
2361 1.28 36.1 -0.004311 0.933398 0.779058
2362 1.28 36.6 -0.002952 0.933316 0.781546
2363 1.28 36.8 -0.001593 0.933234 0.784034
2364 1.28 37 -0.000233999999999999 0.933152 0.786522
2365 1.28 37.2 0.001125 0.93307 0.78901
2366 1.28 37.6 0.002484 0.932988 0.791498
2367 1.28 37.8 0.003843 0.932906 0.793986
2368 1.28 38 0.005202 0.932824 0.796474
2369 1.28 38.3 0.006561 0.932742 0.798962
2370 1.28 38.5 0.00792 0.93266 0.80145
2371 1.28 38.9 0.010206 0.932376 0.805833
2372 1.28 39.1 0.012492 0.932092 0.810216
2373 1.28 39.4 0.014778 0.931808 0.814599
2374 1.28 39.6 0.017064 0.931524 0.818982
2375 1.28 40.1 0.01935 0.93124 0.823365
2376 1.28 40.2 0.021636 0.930956 0.827748
2377 1.28 40.5 0.023922 0.930672 0.832131
2378 1.28 40.8 0.026208 0.930388 0.836514
2379 1.28 41 0.028494 0.930104 0.840897
2380 1.28 41.5 0.03078 0.92982 0.84528
2381 1.28 41.7 0.031414 0.929599 0.846408
2382 1.28 42 0.032048 0.929378 0.847536
2383 1.28 42.2 0.032682 0.929157 0.848664
2384 1.28 42.7 0.033316 0.928936 0.849792
2385 1.28 42.9 0.03395 0.928715 0.85092
2386 1.28 43.2 0.034584 0.928494 0.852048
2387 1.28 43.4 0.035218 0.928273 0.853176
2388 1.28 43.9 0.035852 0.928052 0.854304
2389 1.28 44.1 0.036486 0.927831 0.855432
2390 1.28 44.4 0.03712 0.92761 0.85656
2391 1.28 44.6 0.03688 0.927472 0.855939
2392 1.28 45.1 0.03664 0.927334 0.855318
2393 1.28 45.4 0.0364 0.927196 0.854697
2394 1.28 45.7 0.03616 0.927058 0.854076
2395 1.28 45.9 0.03592 0.92692 0.853455
2396 1.28 46.4 0.03568 0.926782 0.852834
2397 1.28 46.6 0.03544 0.926644 0.852213
2398 1.28 46.9 0.0352 0.926506 0.851592
2399 1.28 47.1 0.03496 0.926368 0.850971
2400 1.28 47.6 0.03472 0.92623 0.85035
